markdown_id,markdown_description,date,style_code,description,department,colour,soh,price,price_history
4180,Nothing,16/01/2024,117730,Pony Spot Cardi,Womenswear,Navy/Lilac,2,59.0,"{129.0: ('30/05/2023', 'SCW23EOSS'), 79.0: ('09/01/2024', 'SCFURTHERMD08012024'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,117730E,Pony Spot Cardi,Womenswear,Camel,9,59.0,"{129.0: ('30/05/2023', 'SCW23EOSS'), 79.0: ('09/01/2024', 'SCFURTHERMD08012024'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,117731,Laurina V-neck,Womenswear,Ivory,1,39.0,"{49.0: ('24/11/2023', 'SCBFMD23'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,117731,Laurina V-neck,Womenswear,Navy,1,39.0,"{49.0: ('24/11/2023', 'SCBFMD23'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,117731E,Laurina V-neck,Womenswear,Ivory,2,59.0,"{79.0: ('21/12/2023', 'SCBOXINGDAY121223'), 59.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,117745,Stina Check Pan,Womenswear,Blue,1,59.0,"{99.0: ('30/05/2023', 'SCW23EOSS'), 79.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,117754E,Alphine Modern,Womenswear,Chocolate,1,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,117755,Alphine Modern,Womenswear,Powder Bl,1,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,117759,Sunflower Crew,Womenswear,Camel,1,59.0,"{99.0: ('24/08/2023', 'SCS24MSS'), 79.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,117765,LAYLA TAILORED,Womenswear,Blush,1,59.0,"{99.0: ('14/03/2023', 'SCW23MSS'), 79.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,117812,RACHAEL LIBERTY,Womenswear,Multi,1,59.0,"{249.0: ('14/03/2023', 'SCW23MSS'), 199.0: ('28/07/2023', 'SCEOSSFURTHER'), 149.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,117819,Saskia Melton C,Womenswear,Emerald,1,79.0,"{129.0: ('24/08/2023', 'SCS24MSS'), 99.0: ('06/10/2023', 'SCS23CLDFINAL'), 79.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,117841,Neo Check Flann,Womenswear,Pink Multi,2,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
4365,SCFEBSALEFURTHERS,30/01/2025,117842E,Curious Liberty,Womenswear,Navy Multi,1,29.0,"{49.0: ('24/08/2023', 'SCS24MSS'), 39.0: ('16/01/2024', 'Nothing'), 29.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4365,SCFEBSALEFURTHERS,30/01/2025,117843,Curious Liberty,Womenswear,Blue/Multi,1,59.0,"{129.0: ('21/08/2024', 'SCS24MSSV1'), 59.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4227,SCW24FINALPP,11/04/2024,117844,Mina Jacket,Womenswear,Black/Ivo,1,99.0,"{199.0: ('09/06/2023', 'SCW23EOSSNS'), 149.0: ('16/01/2024', 'Nothing'), 99.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,117850E,Malin Wrap Dres,Womenswear,Navy Multi,1,59.0,"{129.0: ('30/05/2023', 'SCW23EOSS'), 109.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,117877E,Downshire SS Li,Womenswear,Multi Yell,2,19.0,"{29.0: ('09/01/2024', 'SCFURTHERMD08012024'), 19.0: ('16/01/2024', 'Nothing')}"
4365,SCFEBSALEFURTHERS,30/01/2025,117925,Cass Knit,Womenswear,Silver Mel,-1,79.0,"{129.0: ('21/08/2024', 'SCS24MSSV1'), 99.0: ('03/10/2024', 'SCFINALPPA'), 79.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4365,SCFEBSALEFURTHERS,30/01/2025,117925,Cass Knit,Womenswear,Winter Wht,6,79.0,"{129.0: ('21/08/2024', 'SCS24MSSV1'), 99.0: ('03/10/2024', 'SCFINALPPA'), 79.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4227,SCW24FINALPP,11/04/2024,117939E,Sunshine Wide R,Womenswear,Navy,1,59.0,"{129.0: ('24/08/2023', 'SCS24MSS'), 109.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,117981E,Floral Georgina,Womenswear,green mult,1,39.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 49.0: ('09/01/2024', 'SCFURTHERMD08012024'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,118002,Vita Frill Cord,Womenswear,Winter Wht,1,59.0,"{79.0: ('09/06/2023', 'SCW23EOSSNS'), 59.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,118003,Malin Pleat Ski,Womenswear,green mult,1,59.0,"{99.0: ('24/08/2023', 'SCS24MSS'), 79.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,118015,Sena Longline C,Womenswear,Winter Wht,2,79.0,"{129.0: ('24/08/2023', 'SCS24MSS'), 99.0: ('06/10/2023', 'SCS23CLDFINAL'), 79.0: ('16/01/2024', 'Nothing')}"
