style,colour,qty,avg_price,net_$
118364,Whit/Navy,12,82.99,995.92
206531,Lagoon,12,78.63,943.98
118381,Whit/Navy,12,78.32,939.88
118408,Melon,12,77.4,928.89
SPKDRS0063,Navy,12,75.09,901.15
207536,Navy Multi,12,74.24,890.97
118714,Black/Whit,12,72.91,874.93
207404,Lagoon,12,81.42,859.98
SPKJAC0026,Brown,12,69.99,839.98
207546,Blue/Multi,12,66.92,838.99
118362,Navy/Whit,12,69.66,835.92
SPKDRS0041,Multi,12,69.41,832.95
118480,Red Multi,12,69.33,831.96
119335,Khaki,12,69.16,829.92
118891,Navy Multi,12,69.99,819.92
118344,Turquoise,12,72.35,812.95
SPKONS0061,White,12,66.91,802.95
118152,Melon,12,65.4,784.89
207143,Grapefruit,12,59.49,754.93
SPKDRS0050,Chambray,12,62.41,748.99
118813,Whit/Blue,12,60.06,742.95
SPKDRS0044,White,12,61.74,740.97
118942,Pink Multi,12,61.16,733.96
117256,Grey/White,12,59.99,719.88
207143,Red,12,57.41,688.93
118517G2,White,12,57.4,688.89
SPKBOT0027,Navy,12,54.28,651.46
SPKBOT0090,Chambray,12,54.16,649.98
207377,Navy,12,54.09,649.19
SPKBOT0069,Mid Wash,12,47.95,573.3
119099,Tan,12,47.28,567.38
206910,Black,12,43.16,518.0
SPKKNW0014,Navy,12,36.67,452.4
SPKBOT0044,Navy,12,39.95,439.37
SPKBOT0085,Sand,12,33.41,400.97
SPKTP0063,Blue,12,31.11,371.28
SPKTP0035,Burgundy,12,25.66,308.0
SPKTP0077,Blue/Multi,12,25.27,302.97
517776,Multi,12,17.33,208.02
207570,Navy Mel,11,357.22,4045.93
117460,Navy/Whit,11,341.39,3755.39
207442,Navy,11,301.44,3753.43
118545,ClassicNav,11,338.6,3601.91
207543,Grey Mel,11,227.9,2506.92
118539,Blk/Multi,11,226.45,2483.89
207679,Limestone,11,212.63,2339.0
119503,Pink Multi,11,196.91,2159.89
119413,Navy/Whit,11,195.29,2138.9
119414,Multi,11,190.6,2077.91
119393,Blue/Multi,11,188.59,2028.9
118595,Camel,11,183.65,1989.5
119030,Blue/Multi,11,176.99,1946.92
117674,Navy/Whit,11,173.19,1905.18
119501,Pink Multi,11,169.99,1869.89
119446,Multi,11,169.99,1869.89
118946,Stripe,11,169.45,1863.95
118202,Regatta,11,169.09,1859.99
206549,Lt Grey,11,168.9,1857.91
115359,Orchid,11,167.37,1835.89
119157,Navy/Whit,11,156.2,1772.69
207379,Stone,11,168.71,1754.19
118493,Multi Yell,11,146.52,1694.94
115359,Campari,11,153.44,1687.91
119407,Milk,11,147.26,1619.89
207363,Taupe,11,150.57,1602.96
207738,Cappuccino,11,145.29,1588.9
207712,White,11,143.92,1571.1
118947,Blue/Multi,11,141.26,1553.95
115179,Melon,11,140.8,1548.9
119278,Peacock,11,140.44,1544.89
118286,Cerulean,11,138.91,1525.89
118341,Navy/Ivory,11,139.06,1507.91
118117,Violet,11,145.68,1493.95
118286,Melon,11,132.81,1417.91
207727,Elm,11,123.9,1362.9
119505,Black,11,123.81,1361.91
207507,Navy,11,124.52,1358.9
118927,Denim,11,133.25,1353.95
207110,Navy,11,111.07,1265.93
207594,Wineberry,11,115.08,1265.93
118286,String,11,117.99,1253.92
118688,Blue/Multi,11,113.44,1247.89
207594,Ball Pt Bl,11,112.74,1240.22
207646,Navy Multi,11,124.61,1229.26
119391,Blue/Multi,11,100.45,1168.9
207554,Navy,11,105.54,1105.18
119025,Dusty Pink,11,98.45,1082.96
119769,Sorren Blu,11,98.36,1081.97
207733,Lime,11,102.45,1071.97
207267G1,Jungle,11,104.76,1061.09
116209,Orchid,11,96.26,1058.9
118829,Multi,11,95.56,1051.23
118681,Pink Multi,11,94.53,1039.89
207145,Cloud,11,92.83,1006.92
119780,Navy Multi,11,89.99,989.89
207735,Cobalt,11,89.81,987.91
207571,Biscuit,11,89.27,981.97
207063,Navy,11,87.89,966.88
207723,Multi,11,107.99,959.9
118725,Multi,11,92.99,910.98
118544G1,Navy,11,82.58,908.4
207645,Wineberry,11,80.58,886.39
116517G1,Soft Pink,11,79.99,879.89
207734,Ink,11,79.99,879.89
207657,Navy,11,79.48,874.37
118160,Brt Pink,11,78.97,868.73
207625,Navy,11,78.63,864.94
116517G1,Avocado,11,78.08,858.9
207735,Teal,11,76.55,842.15
116517,Apricot,11,75.26,827.91
SPKTP0110,Indigo,11,72.72,799.99
116517,Dusty Pink,11,71.62,787.91
118838,White,11,71.62,787.91
207517,Foliage,11,70.84,779.25
116517,Grey Mel,11,70.64,777.12
119151,Whit/Navy,11,69.6,744.94
207418,White,11,75.59,733.95
119137,Navy,11,71.72,732.39
207794,Natural,11,64.35,707.91
118517G2,Navy/Whit,11,59.99,659.89
118877,Red,11,57.99,637.96
207143,Salmon,11,57.63,633.95
207635,Navy,11,56.67,623.37
118546,Navy/Whit,11,56.45,620.98
118403,Green Mult,11,54.63,600.98
118338,Navy,11,71.36,587.74
118517G2,Strawberry,11,53.62,577.11
207268G1,Lemon,11,49.18,540.98
119099,Khaki,11,49.22,539.89
SPKSLP0009,Blue/Multi,11,48.09,529.0
SPKBOT0082,Navy,11,44.5,489.56
SPKTP0119,White,11,47.46,476.97
SPKKNW0016,Ivory,11,29.9,329.0
SPKKNW0010,Taupe,11,29.0,319.0
517775,Multi,11,24.1,260.0
118582,Blk/Multi,10,355.54,3896.91
119123,Navy/Whit,10,345.79,3457.92
207442,Sand,10,337.07,3144.95
119349,White,10,299.99,2999.9
118742,Winter Wht,10,281.49,2777.92
118958,Whit/Navy,10,256.59,2565.94
118664,Black,10,265.38,2517.46
118578,Navy,10,249.99,2499.9
118734,Silver Mel,10,244.99,2449.9
119523,Navy/Whit,10,245.82,2449.9
119342,Multi,10,243.74,2424.9
118747,Pepper Mel,10,240.89,2408.91
118734,Blue Mel,10,235.89,2358.91
119524,Navy,10,224.99,2249.9
118649,Navy,10,226.02,2164.43
118373,Navy Multi,10,262.36,2097.96
118236,Tan,10,209.29,2092.97
117724,Winter Wht,10,202.34,2023.44
118819,Hazelnut,10,196.65,1959.9
119394,White,10,197.13,1959.9
119552,Whit/Navy,10,191.99,1919.9
207632,Grey Mel,10,181.89,1818.91
117925,Azure,10,181.79,1817.92
118898,Navy Multi,10,183.15,1797.92
118736,Lavender,10,175.52,1755.27
118207,Blue/Multi,10,188.56,1741.98
118881,Camel,10,181.27,1737.92
118750,Stripe,10,177.24,1726.93
119019,Grey,10,169.99,1699.9
119577,Whit/Navy,10,169.99,1699.9
119055,Cappuccino,10,167.15,1665.9
118982,Navy,10,167.15,1657.4
118738,Lavender,10,165.59,1655.94
118896,Multi,10,164.49,1644.95
118752,Whit/Navy,10,170.01,1640.14
119811,Black,10,164.52,1623.4
119167,Multi,10,162.34,1623.4
119325,Latte,10,161.49,1614.91
115359,Sienna,10,155.79,1557.92
118940,Blue/Multi,10,149.99,1499.9
119799,Tan,10,149.99,1499.9
119096,Teal,10,146.24,1462.4
207468,Royal Blue,10,149.61,1455.42
119154,Pink Multi,10,145.49,1454.9
118983,Navy,10,145.74,1448.91
118241,Multi Whte,10,139.99,1399.9
119180,Navy/Whit,10,139.99,1399.9
119825,Whit/Blue,10,139.99,1399.9
114952,Navy,10,139.27,1389.9
119159,Yellow,10,135.89,1358.91
119092,Whit/Green,10,131.79,1317.92
119322,White,10,129.99,1299.9
119355,Strawberry,10,129.99,1299.9
207391,Yellow,10,129.99,1299.9
207445,Navy,10,154.61,1273.96
207740,Navy,10,127.39,1273.9
207722,Grey,10,127.28,1267.4
207144,Lilac,10,127.06,1258.91
119096,Navy,10,120.24,1244.95
118286,Hydrangea,10,127.74,1228.51
118157,Fern,10,122.39,1223.96
207351,Multi,10,123.49,1221.9
207733,Navy,10,121.79,1217.92
206910G1,Jungle,10,121.71,1217.15
207594,Moss,10,121.69,1200.41
118854,Peppermint,10,119.63,1196.3
207441,Blue/Multi,10,122.24,1186.93
118372,Hydrangea,10,117.49,1174.95
207640,Wineberry,10,116.54,1165.42
207110,Foliage,10,118.07,1156.93
207391,Red Multi,10,112.29,1122.92
207538,Orange,10,109.49,1094.95
207785,Navy,10,103.56,1093.96
207694,Navy,10,105.51,1055.17
207554,Moss,10,104.93,1041.17
207609,Moss,10,103.49,1034.95
119392,WhiMulti,10,102.14,1021.41
118424,Multi Yell,10,92.9,1016.91
116209,Chocolate,10,99.99,999.9
119332,Whit/Navy,10,99.99,999.9
207696,Milk,10,99.99,999.9
207696,Limestone,10,99.99,999.9
207694,Tan,10,99.41,994.18
118612,White,10,97.52,975.25
206909G1,Navy,10,97.39,973.96
207569,Ball Pt Bl,10,94.78,970.99
118406,Blue/Gree,10,95.99,959.9
207701,Cobalt,10,95.89,958.91
207491,Wash Black,10,93.74,924.9
207621,Malt,10,92.29,922.97
118629,Blue/Multi,10,98.67,904.16
207219,Navy,10,101.06,894.95
118158,Navy,10,89.09,890.99
119427,Tangerine,10,87.79,877.92
118690,Navy/Whit,10,86.39,863.96
118705,Navy/Whit,10,86.57,858.91
118514,White,10,84.79,847.92
119506,Black,10,77.52,812.34
207356,WhiMulti,10,80.81,808.12
116517G1,Navy/Whit,10,79.99,799.9
207493G1,Navy,10,79.99,799.9
207493G1,Charcoal,10,79.99,799.9
207641,Multi,10,79.59,795.94
207418,Navy,10,82.99,795.94
207377,Bluestone,10,79.41,794.16
207644,Sage,10,79.39,793.96
119459,Blue/Multi,10,79.21,792.16
207644,Ball Pt Bl,10,76.79,783.55
207356,Navy,10,77.99,779.92
118179,Apple,10,79.74,776.93
118930,Multi,10,77.69,776.93
118408,Pear,10,75.79,757.92
118981,Purp/Whit,10,77.16,745.94
SPKJAC0015,Pl Blue,10,73.09,730.99
118340,Lime,10,70.99,709.96
114852,Regatta,10,65.4,644.91
207386,Red Mel,10,60.24,642.16
207143,Teal,10,66.32,635.94
SPKDRS0055,Lilac,10,66.24,634.95
207637,Dutch Blue,10,56.46,619.57
207707,White/Teal,10,60.69,606.93
207135,Lagoon,10,59.99,599.9
207135G1,Cobalt,10,59.99,599.9
118517,Navy/Whit,10,58.99,587.9
115783,Black,10,64.04,578.25
118630,Purp/Whit,10,56.29,562.97
SPKDRS0053,Chambray,10,56.0,560.0
206750,Whit/Navy,10,55.79,557.92
118544,Emerald,10,55.19,551.98
206496,Black,10,53.79,537.92
118376,Navy/Whit,10,67.72,510.2
118517G2,Blue/White,10,47.01,470.14
SPKTP0108,Blue/Ivory,10,48.66,463.96
SPKBOT0039,Anti Blue,10,45.99,459.94
207402,Surf Blue,10,45.39,453.96
207135G1,Lilac,10,44.69,429.57
SPKBOT0035,Anti Blue,10,41.59,415.94
207615,Ball Pt Bl,10,41.0,410.0
207401,Navy,10,42.66,371.98
SPKTP0064,Red,10,36.09,360.99
SPKTP0106,Multi,10,34.79,347.97
118275,Black,10,33.29,332.97
SPKONS0060,Ivory,10,32.29,322.97
SPKTP0055,Blue/Multi,10,31.71,317.19
SPKBOT0040,Navy,10,31.09,310.99
SPKJAC0023,Caramel,10,29.0,290.0
SPKKNW0034,Navy/Ivory,10,29.0,290.0
SPKTP0059,Navy,10,25.62,256.2
SPKTP0059,White,10,25.22,255.99
SPKONS0036,Grey Strip,10,20.0,200.0
SPKTP0077,Mult Coral,10,19.11,191.0
SPKBOT0030,Seafoam,10,16.8,168.0
118583,Stone,9,386.89,3455.91
119210,Navy,9,375.35,3328.92
118907,Silver Mel,9,334.44,2978.92
118618,Navy,9,272.82,2750.73
119087,White,9,315.47,2621.25
118926,Dk Grey,9,237.85,2249.91
119357,Multi,9,238.45,2099.91
117724,Navy,9,229.77,2067.93
207530,Khaki,9,162.46,1842.98
118238,Tan,9,186.54,1678.92
119389,Blue/White,9,186.26,1648.92
119739,Black,9,176.43,1587.91
119770,Navy,9,175.43,1578.92
119262,Pink Multi,9,170.2,1554.69
118713,Blue Wash,9,169.99,1529.91
119410,WhiMulti,9,169.99,1529.91
119577,Whit/Blue,9,169.99,1529.91
118606,Blk/Multi,9,165.21,1486.94
119177,Berry,9,152.99,1376.94
118941,Blue/Gree,9,149.99,1349.91
118905,Navy/Whit,9,149.99,1349.91
119270,White,9,149.99,1349.91
119122,Khaki,9,149.99,1349.91
119407,Khaki,9,149.99,1349.91
207790,Khaki,9,149.99,1349.91
119186,Navy/Whit,9,143.32,1289.91
118771,Winter Wht,9,149.72,1286.94
118372,String,9,139.99,1259.91
119746,Indigo,9,139.99,1259.91
118782,Rosewood,9,155.33,1248.71
118413,Navy/Whit,9,137.43,1236.94
118379,White,9,126.17,1229.91
119245,Pink/White,9,136.1,1224.91
119089,Navy,9,142.22,1208.94
119504,Black,9,140.52,1207.93
118286,Brt Pink,9,132.76,1180.41
207733G1,Natural,9,129.99,1169.91
207562,Lt Blu Was,9,135.17,1166.94
115359,Plum,9,141.99,1165.95
116295,Orchid,9,128.54,1156.92
118642,Multi Whte,9,134.64,1150.43
119027,Navy/Ivory,9,122.17,1145.95
207303,Navy,9,126.1,1134.96
116295,Fern,9,119.54,1116.94
118497,Ivory/Navy,9,123.32,1109.93
207394,Blue,9,124.44,1108.92
206637,Storm Blue,9,131.22,1105.95
207511,Foliage,9,123.9,1102.92
118043,Navy/Whit,9,128.63,1074.96
207714,Milk,9,118.43,1065.91
206910G1,Malt,9,118.32,1064.96
118653,Green Mult,9,111.66,1010.28
118119,Whit/Green,9,111.99,1007.93
118629,Blue/Gree,9,111.77,1005.95
207742,ClassicNav,9,117.24,1004.23
207693,Fatigue,9,111.49,1003.48
118434,Navy,9,101.66,914.96
116209,Cerulean,9,99.99,899.91
207696,Dusty Blue,9,99.99,899.91
118119,Whit/Pink,9,99.44,894.96
207392,Lagoon,9,103.62,879.94
118216,White,9,87.29,874.91
207577,White,9,96.21,865.95
119233,Berry,9,95.43,858.92
207302,Blue,9,91.99,853.97
207752,Multi,9,94.88,853.97
113032,Cobalt,9,94.43,849.91
119196,Whit/Pink,9,94.43,849.91
207386,Delft Blue,9,93.21,838.92
207145,Ocean,9,93.1,837.93
207684,Dk Blue Me,9,91.44,822.98
207700,Navy,9,90.88,817.93
118263,White,9,99.45,813.97
207748,Tangerine,9,97.28,810.19
118632,Navy,9,89.99,809.91
206726,Mint,9,92.99,808.92
119032,Pl Blue,9,96.99,782.98
118652,Green Mult,9,94.33,777.67
118544G1,White,9,85.49,769.41
113032,Emerald,9,89.52,763.92
116209,Emerald,9,86.71,753.93
118729,Whit/Navy,9,83.43,750.92
118422,Navy/Whit,9,80.37,746.94
118155,Coast,9,81.99,737.98
119794,Navy Multi,9,79.1,711.91
206754,Lagoon,9,77.32,695.95
207623,Multi,9,74.91,674.19
207415,Navy,9,74.66,671.97
116209E,Natural,9,74.49,644.96
119427,White,9,70.7,636.35
SPKTP0104,Check,9,70.44,614.96
207364,Marine,9,62.83,598.92
207143,MountBlue,9,66.21,595.95
SPKJAC0016,Multi,9,79.18,591.0
118340,Brt Pink,9,64.9,584.17
118906,Peppermint,9,62.77,564.96
118152,Khaki,9,59.99,539.91
118931,Navy/Whit,9,59.33,533.97
207281,Navy,9,59.33,533.97
118376,Pale Lemon,9,61.62,531.99
207454,Multi,9,59.0,531.0
SPKBOT0073,Stone,9,58.32,524.96
SPKBOT0078,Almond,9,58.16,523.48
207409,Delft Blue,9,56.36,521.99
207135,Delft Blue,9,55.14,518.92
207135G1,Dk Khaki,9,56.32,506.92
206750G2,White/Teal,9,55.32,497.93
118399,Navy Multi,9,64.81,492.98
118633,Multi,9,54.1,486.98
SPKBOT0027,Bone,9,52.55,472.96
207143,Grey,9,59.76,456.92
119764,WhiMulti,9,50.66,455.95
SPKSLP0006,Multi,9,49.0,441.0
SPKBOT0024,Navy,9,52.17,433.96
118877,Cornflower,9,46.82,421.4
207527,Emerald,9,45.66,411.0
SPKBOT0026,Chestnut,9,45.32,407.89
SPKTP0121,Chambray,9,44.55,401.0
SPKBOT0048,Multi,9,40.44,363.97
SPKKNW0013,Navy,9,39.66,356.99
119250,Navy,9,39.33,353.97
SPKONS0027,Dusty Pink,9,35.66,321.0
SPKKNW0038,Age Blue,9,35.66,321.0
SPKBOT0043,Multi Whte,9,35.22,316.99
SPKTP0096,Green,9,34.55,311.0
SPKONS0038,Multi Whte,9,34.11,306.99
SPKTP0071,Aqua,9,31.9,292.98
SPKJAC0032,Age Blue,9,32.35,291.2
SPKTP0021,Ecru,9,30.11,271.0
SPKBOT0056,Mint,9,29.09,261.99
SPKTP0073,Multi,9,28.55,256.99
517781,Multi,9,50.15,251.99
517774,Multi,9,27.88,251.0
SPKTP0053,Blue,9,25.77,231.99
SPKKNW0025,Brown,9,22.8,205.2
SPKBOT0020,Blush,9,20.11,181.0
517773,Multi,9,19.0,171.0
119310,Multi,8,387.49,3099.92
118589,Navy/Camel,8,332.12,2521.26
119589,Belle Blue,8,243.74,1949.92
118649,Winter Wht,8,230.8,1846.43
119559,Grey Mel,8,229.99,1839.92
117823,Silver Mel,8,232.89,1828.93
117823,Navy,8,207.49,1808.93
118747,Wine,8,223.26,1786.14
119222,White Mult,8,220.24,1744.97
118741,Red,8,214.11,1712.93
118164,Navy,8,199.99,1599.92
118755,Latte,8,199.99,1599.92
118876,Whit/Navy,8,199.99,1599.92
119543,Whit/Pink,8,199.99,1599.92
119777,Navy Multi,8,199.99,1599.92
119399,String,8,199.99,1599.92
118737,Camel Mel,8,183.14,1573.46
119581,Multi,8,194.99,1559.92
119377,Multi,8,194.99,1559.92
207552,Biscuit,8,195.99,1559.92
118742,Navy,8,212.84,1528.49
207584,Khaki,8,177.39,1515.96
118969,Multi,8,186.11,1488.93
118374,Navy Multi,8,176.19,1463.98
207632,Navy,8,181.9,1455.23
118737,Dk Grey,8,175.51,1448.87
207379,Bnt Orange,8,168.09,1422.99
119813,Roseberry,8,169.99,1359.92
119038,Winter Wht,8,189.57,1354.97
118264,Blue/Multi,8,166.11,1328.93
118862,Her Blue,8,166.59,1325.92
119055,Tan,8,166.59,1325.92
119177,Milk,8,165.74,1308.93
117941,Winter Wht,8,158.24,1265.96
117980,Blue/Multi,8,155.86,1246.93
118982,Cognac,8,150.49,1203.93
118350,Multi,8,149.99,1199.92
119082,Khaki,8,149.99,1199.92
118983,Black,8,149.99,1199.92
119830,Pl Blue,8,149.99,1199.92
119831,Blue/Ivory,8,149.99,1199.92
119542,White,8,149.99,1199.92
119436,Navy,8,149.99,1199.92
118545,Emerald,8,149.0,1192.0
118160,Ivory,8,133.34,1175.43
115179,Emerald,8,147.31,1173.13
119248,Multi,8,145.05,1160.47
119549,Soft Pink,8,144.36,1154.92
115179,Hydrangea,8,143.61,1148.93
119266,Denim,8,141.72,1146.12
119509,Navy Multi,8,143.89,1138.93
207444,Navy,8,139.49,1115.96
119082,Milk,8,137.24,1097.94
116284,Pink,8,137.7,1089.94
206549,Steel Blue,8,144.49,1084.97
118388,Pink Multi,8,134.49,1075.96
116295,Cerulean,8,134.89,1068.93
119462,String,8,132.11,1056.92
116295,Emerald,8,131.24,1049.92
207504,Navy Multi,8,130.86,1046.95
207801,Navy,8,129.99,1039.92
207803,Natural,8,129.99,1039.92
118159,Melon,8,129.49,1035.95
207269,White,8,127.74,1017.42
118372,White,8,127.11,1016.93
207775,Grey Mel,8,126.74,1013.92
206911G1,Lake Blue,8,107.85,995.96
207303,Blue Mist,8,124.37,994.97
207444,Stone,8,121.08,979.17
118532,Cornflower,8,119.18,953.46
118036,Blue,8,107.85,944.97
207267,Navy,8,111.53,928.93
207464,Punch,8,116.79,907.94
118506,Red Multi,8,106.29,904.97
207730,Navy,8,110.86,886.95
207470,Royal Blue,8,110.68,885.44
118281,WhiMulti,8,110.43,883.46
119497,Blue/Multi,8,127.09,879.44
207551,Oatmeal,8,109.49,875.96
116295,Hydrangea,8,108.8,870.42
118682,Whit/Navy,8,108.05,864.42
117533,Turquoise,8,105.62,844.97
207424,Multi,8,99.39,835.96
207693,French Nvy,8,102.41,832.99
118984,White,8,103.12,824.97
118520,Blue/Multi,8,99.12,792.99
207269G1,Red,8,103.96,779.7
118711,White,8,96.36,770.95
118348,Ivory/Mult,8,94.99,759.92
700491,Tan,8,85.92,741.23
116295,Morc Blue,8,91.74,733.98
118913,Pink Multi,8,91.74,733.98
119427,Whit/Blue,8,87.16,727.94
119037,Navy,8,90.49,723.98
116209,Melon,8,89.86,718.93
207540,Navy Multi,8,87.99,703.98
207063,Charcoal,8,90.0,702.0
207551,Navy Mel,8,86.74,693.98
207491,Navy,8,86.11,688.93
118534,Navy Multi,8,93.82,687.19
118532,Navy,8,85.06,680.49
118364,Pink/White,8,84.8,676.95
118133,Whit/Green,8,84.36,674.95
207415,White,8,83.12,664.97
118444,White,8,82.61,660.93
116517G1,Navy,8,79.99,639.92
207517,Ball Pt Bl,8,83.22,632.25
118408,Belle Blue,8,77.36,618.93
118408,Hydrangea,8,76.81,614.51
118693,Red,8,76.49,611.98
207699,Spearmint,8,74.74,597.94
207706,Navy,8,85.16,592.36
207597,White,8,74.0,592.0
207532,Lake Blue,8,72.99,583.98
207143,Lagoon,8,72.24,577.94
118385,Multi Whte,8,79.49,574.97
118945,Red Multi,8,70.37,562.99
118838,Hazelnut,8,68.36,546.95
118340,Cobalt,8,68.12,544.97
207355,Blue/Multi,8,66.36,530.95
207616,Navy Multi,8,64.12,512.99
207281,Blue,8,63.24,505.96
207522,Blue/Multi,8,59.19,493.98
118689,Oatmea Mel,8,59.99,479.92
207620,Sky Blue,8,59.0,472.0
118152,Cobalt,8,57.99,463.94
SPKBOT0071,Pink,8,60.19,461.96
117241,Peppermint,8,57.36,458.93
207135,Black,8,57.36,458.93
118517,Whit/Pink,8,57.69,456.93
118120,Multi,8,55.87,446.99
118517G1,Khaki/Wht,8,55.79,446.32
116209E,ClassicNav,8,57.49,442.99
207364,Jungle,8,54.49,435.96
SPKBOT0072,Mid Wash,8,54.12,432.99
SPKDRS0054,Multi,8,62.42,424.3
118837,Azure,8,52.28,418.29
115522,Black,8,51.13,417.94
SPKBOT0024,Bone,8,52.23,417.86
207376,Heather,8,51.5,412.0
SPKBOT0070,Mid Wash,8,49.24,393.98
206549,Bluestone,8,48.46,387.75
118556,Green Mel,8,47.77,382.2
207281,Lagoon,8,46.62,372.99
206910,Charco Mel,8,46.5,372.0
118813,Camel/Mul,8,45.25,362.0
119234,WhiMulti,8,43.14,345.19
SPKTP0052,Multi,8,40.64,325.19
SPKTP0056,White,8,40.49,323.98
118275,White,8,38.24,305.96
SPKTP0102,Wht/Gr Mel,8,37.87,302.99
SPKTP0090,Multi,8,37.75,302.0
SPKDRS0026,Anti Blue,8,33.49,267.96
119250,Teal,8,33.42,262.99
SPKTP0032,Navy,8,31.5,252.0
SPKTP0051,Multi Whte,8,30.42,246.2
207519,Multi,8,28.27,226.2
SPKBOT0052,Caramel,8,27.75,222.0
SPKBOT0059,Aqua,8,24.0,192.0
SPKDRS0040,Caramel,8,22.75,182.0
SPKBOT0020,Navy,8,21.5,172.0
517803,Teal,8,19.0,152.0
SPKONS0041,Pink Multi,8,19.0,152.0
SPKTP0041,Ivory/Brow,8,16.75,134.0
SPKTP0017,Ivory/Toff,8,14.75,118.0
SPKTP0079,Caramel,8,12.0,96.0
118464,Multi,7,399.99,2799.93
118243,Multi Whte,7,356.99,2498.94
119221,Green Mult,7,299.99,2099.93
118742,Camel,7,286.56,1817.95
118744,Ice Blue,7,248.72,1817.95
118209,Whit/Green,7,249.99,1749.93
119795,Red Multi,7,249.99,1749.93
118315,Pinot,7,238.87,1649.93
118426,Cobalt,7,235.7,1649.93
119673,Navy,7,232.13,1624.93
118213,Ivory/Mult,7,230.55,1613.89
118649,Cerise,7,223.99,1567.95
118542,Baby Blue,7,223.41,1563.93
119219,Green Mult,7,204.31,1430.17
119034,Navy,7,199.99,1399.93
119781,Navy Multi,7,199.99,1399.93
119120,Cream/Navy,7,192.24,1392.17
207379,Olive,7,191.36,1388.99
118801,Blue/Multi,7,186.99,1308.94
119629,White,7,189.8,1287.93
206576,Misty Grey,7,179.99,1259.93
118876,Milk,7,179.7,1257.95
118718,Blue/Multi,7,141.34,1223.75
119209,Whit/Navy,7,185.99,1217.95
119109,White,7,150.77,1198.94
118982,Charcoal,7,169.99,1189.93
118876,Grey Mel,7,176.32,1186.96
118987,Grey Marle,7,173.43,1180.94
118257,Whit/Green,7,168.13,1176.94
119417,Blue/Multi,7,166.38,1164.71
119675,Khaki,7,177.99,1157.95
119675,White,7,173.1,1157.95
207632,Green Mel,7,165.42,1157.95
119676,White,7,163.91,1147.43
119488,Tan,7,159.99,1119.93
118562,Navy,7,156.99,1098.94
118863,Indigo,7,155.17,1086.23
119450,White,7,149.99,1049.93
119407,Orchid,7,149.99,1049.93
117655,Pink Multi,7,149.0,1043.0
118319,Bone,7,143.99,1007.95
118535,Candy,7,143.85,1006.96
118188,Navy/Ivory,7,142.42,996.94
117399,Emerald,7,139.99,979.93
118360,Navy/Whit,7,139.99,979.93
117533,Blossom,7,139.84,978.94
119436,White,7,143.53,978.94
119404,Whit/Navy,7,131.99,969.93
117580,White,7,136.7,956.96
119043,Mid Wash,7,119.44,956.96
119237,Blue/Multi,7,137.29,944.93
207757,WhiMulti,7,136.1,944.93
115179,Lt Olive,7,132.7,928.94
116295,Brt Pink,7,131.27,918.94
118372,Cove Blu,7,131.27,918.94
119113,Denim,7,129.99,909.93
119355,Celery,7,129.99,909.93
119626,White,7,129.99,909.93
118285,Melon,7,129.7,907.95
118412,Ivory/Mult,7,129.7,907.95
119082,ClassicNav,7,122.88,907.95
118446,Blue/White,7,133.99,905.93
118699,Blue/Multi,7,143.88,894.98
119355,Peacock,7,127.1,883.93
207496,Marine Blu,7,124.41,870.93
207684,Pink Mel,7,124.13,868.94
115358,Coast,7,122.56,857.93
207472,Nautical,7,123.21,848.94
207613,Oatmeal,7,120.71,844.98
118390,Red Multi,7,130.55,834.98
118498,Navy,7,118.42,828.94
206911G1,Bnt Orange,7,119.09,812.28
118612,Cornflower,7,107.47,764.25
207268G1,Punch,7,110.99,758.94
118819,Purp/Whit,7,98.91,752.19
207332,White,7,106.49,717.97
207611,White,7,101.75,712.27
118258,Ivory/Mult,7,99.99,699.93
207744,Navy,7,99.99,699.93
207705,Blue/Multi,7,99.99,699.93
113032,Tan,7,92.65,683.94
119442,Whit/Kha,7,97.49,679.93
118016,Navy,7,95.28,666.96
118016,Sage,7,92.28,645.97
118904,Multi Whte,7,89.13,623.94
116209,Reef,7,85.56,598.95
116209,Red,7,74.36,571.3
116517G1,White,7,79.99,559.93
207493G1,Black,7,79.99,559.93
207493G1,White,7,79.99,559.93
118263,Regatta,7,79.14,553.99
118407,Emerald,7,77.7,543.93
117610,Blossom,7,77.13,539.93
207510,Dutch Blue,7,72.33,533.0
115671,Navy,7,75.41,527.93
118529,Navy,7,73.17,512.19
118110,Multi Whte,7,66.1,496.94
119444,Cerulean,7,70.85,495.97
SPKJAC0021,Sand,7,67.99,475.97
SPKONS0080,Stone,7,64.77,464.98
118670,Navy,7,67.88,450.96
SPKONS0067,Mid Wash,7,63.71,445.97
118544,Teal,7,62.42,436.98
206908,Ink Mel,7,60.99,426.96
SPKKNW0037,Blue/Multi,7,60.99,426.96
118837,White,7,58.1,424.98
118698,Blue Wash,7,71.08,423.99
207340,Indigo,7,56.36,423.99
207363,Stone,7,59.87,419.1
207400,Navy Multi,7,74.42,418.7
118155,Apple,7,59.0,413.0
119335,Charco Mel,7,58.89,412.27
118845,Navy/Whit,7,58.27,407.93
118838,Black,7,57.85,404.98
207494,Jungle,7,57.85,404.98
118517,White/Teal,7,55.28,386.96
118685,White,7,62.66,383.99
118837,Navy,7,54.85,383.99
118837,Candy,7,54.85,383.99
115775,Navy,7,61.22,373.0
207333,Malt,7,51.85,363.0
207333,Navy,7,50.66,363.0
